Country,Crop,Year,Area_harvested_ha,Production_tonnes,Yield_kg_per_ha
Kenya,Natural honey,2023,,17151.0,
Kenya,Oats,2020,3720.0,3707.72,996.7
Kenya,Oats,2021,3704.0,3731.28,1007.2
Kenya,Oats,2022,3703.0,3739.71,1010.0
Kenya,Oats,2023,3702.0,3748.64,1012.7
Kenya,"Onions and shallots, dry (excluding dehydrated)",2020,11011.0,196966.91,17888.5
Kenya,"Onions and shallots, dry (excluding dehydrated)",2021,11897.0,163971.14,13783.1
Kenya,"Onions and shallots, dry (excluding dehydrated)",2022,10653.0,158400.0,14869.1
Kenya,"Onions and shallots, dry (excluding dehydrated)",2023,11056.0,163100.0,14752.2
Kenya,Oranges,2020,12604.0,145444.78,11539.7
Kenya,Oranges,2021,12021.0,120867.33,10054.5
Kenya,Oranges,2022,12097.0,130319.09,10773.0
Kenya,Oranges,2023,11455.0,127334.99,11116.0
Kenya,"Other beans, green",2020,4113.0,45544.14,11073.5
Kenya,"Other beans, green",2021,4098.0,45393.94,11078.3
Kenya,"Other beans, green",2022,4134.0,45426.25,10988.5
Kenya,"Other beans, green",2023,4115.0,45454.77,11046.6
Kenya,"Other citrus fruit, n.e.c.",2020,12664.0,88999.12,7027.6
Kenya,"Other citrus fruit, n.e.c.",2021,12839.0,88920.01,6925.6
Kenya,"Other citrus fruit, n.e.c.",2022,12726.0,88277.52,6936.7
Kenya,"Other citrus fruit, n.e.c.",2023,12743.0,88732.22,6963.1
Kenya,"Other fruits, n.e.c.",2020,10425.0,125498.42,12037.7
Kenya,"Other fruits, n.e.c.",2021,10428.0,126427.32,12123.8
Kenya,"Other fruits, n.e.c.",2022,10417.0,126724.73,12165.5
Kenya,"Other fruits, n.e.c.",2023,10423.0,126216.82,12109.0
Kenya,Other pulses n.e.c.,2020,201856.0,118001.4,584.6
Kenya,Other pulses n.e.c.,2021,201205.0,118910.01,591.0
Kenya,Other pulses n.e.c.,2022,201134.0,109933.01,546.6
Kenya,Other pulses n.e.c.,2023,201398.0,116554.02,578.7
Kenya,"Other vegetables, fresh n.e.c.",2020,86325.0,658881.38,7632.5
Kenya,"Other vegetables, fresh n.e.c.",2021,85157.0,664341.85,7801.4
Kenya,"Other vegetables, fresh n.e.c.",2022,84787.0,666742.0,7863.8
Kenya,"Other vegetables, fresh n.e.c.",2023,85423.0,669142.15,7833.3
Kenya,Peaches and nectarines,2020,18.0,142.3,7905.6
Kenya,Peaches and nectarines,2021,8.0,30.74,3842.5
Kenya,Peaches and nectarines,2022,15.0,95.74,6481.3
Kenya,Peaches and nectarines,2023,22.0,168.82,7713.2
Kenya,Pears,2020,149.0,960.6,6455.6
Kenya,Pears,2021,172.0,1133.55,6598.1
Kenya,Pears,2022,155.0,980.71,6312.5
Kenya,Pears,2023,223.0,1059.9,4750.3
Kenya,"Peas, green",2020,9157.0,74946.45,8184.6
Kenya,"Peas, green",2021,15278.0,106179.7,6949.7
Kenya,"Peas, green",2022,30059.0,187400.0,6234.4
Kenya,"Peas, green",2023,25288.0,150074.37,5934.6
Kenya,Plums and sloes,2020,89.0,448.4,5020.5
Kenya,Plums and sloes,2021,162.0,1073.54,6639.7
Kenya,Plums and sloes,2022,153.0,1028.61,6728.2
Kenya,Plums and sloes,2023,140.0,917.71,6559.0
Kenya,Pomelos and grapefruits,2020,194.0,2468.35,12743.2
Kenya,Pomelos and grapefruits,2021,142.0,2481.85,17428.7
Kenya,Pomelos and grapefruits,2022,352.0,3878.3,11024.2
Kenya,Pomelos and grapefruits,2023,247.0,3308.27,13406.7
Kenya,Potatoes,2020,176252.0,1859776.0,10551.8
Kenya,Potatoes,2021,215729.0,2107824.0,9770.7
Kenya,Potatoes,2022,231525.0,1831809.0,7911.9
Kenya,Potatoes,2023,239325.0,2309913.0,9651.8
Kenya,Rape or colza seed,2021,4236.0,14431.0,3406.8
Kenya,Rape or colza seed,2022,4381.0,14594.0,3331.2
Kenya,Rape or colza seed,2023,4509.0,14603.0,3238.6
Kenya,Raw hides and skins of cattle,2020,,39563.11,
Kenya,Raw hides and skins of cattle,2021,,40598.33,
Kenya,Raw hides and skins of cattle,2022,,36106.72,
Kenya,Raw hides and skins of cattle,2023,,38540.93,
Kenya,Raw hides and skins of goats or kids,2020,,25767.71,
Kenya,Raw hides and skins of goats or kids,2021,,23317.98,
Kenya,Raw hides and skins of goats or kids,2022,,17830.21,
Kenya,Raw hides and skins of goats or kids,2023,,24740.74,
Kenya,Raw hides and skins of sheep or lambs,2020,,15935.87,
Kenya,Raw hides and skins of sheep or lambs,2021,,10168.4,
Kenya,Raw hides and skins of sheep or lambs,2022,,7875.8,
Kenya,Raw hides and skins of sheep or lambs,2023,,10338.2,
Kenya,Raw milk of camel,2020,,1097561.37,
Kenya,Raw milk of camel,2021,,1052397.01,
Kenya,Raw milk of camel,2022,,862922.53,
Kenya,Raw milk of camel,2023,,1026467.15,
Kenya,Raw milk of cattle,2020,,4169560.0,
Kenya,Raw milk of cattle,2021,,4780090.0,
Kenya,Raw milk of cattle,2022,,4742430.0,
Kenya,Raw milk of cattle,2023,,4705660.0,
Kenya,Raw milk of goats,2020,,270635.96,
Kenya,Raw milk of goats,2021,,253915.67,
Kenya,Raw milk of goats,2022,,243929.38,
Kenya,Raw milk of goats,2023,,266190.62,
Kenya,Raw milk of sheep,2020,,98020.44,
Kenya,Raw milk of sheep,2021,,96822.83,
Kenya,Raw milk of sheep,2022,,88560.69,
Kenya,Raw milk of sheep,2023,,93185.89,
Kenya,Rice,2020,28276.0,180890.0,6397.3
Kenya,Rice,2021,32028.0,186000.0,5807.4
Kenya,Rice,2022,44255.0,192299.0,4345.2
Kenya,Rice,2023,38939.0,229064.0,5882.6
Kenya,"Seed cotton, unginned",2020,13988.0,6168.02,441.0
Kenya,"Seed cotton, unginned",2021,10640.0,1300.0,122.2
Kenya,"Seed cotton, unginned",2022,8585.0,3762.0,438.2
Kenya,"Seed cotton, unginned",2023,12152.0,3864.0,318.0
Kenya,"Sheep fat, unrendered",2020,,1991.98,
Kenya,"Sheep fat, unrendered",2021,,1271.05,
Kenya,"Sheep fat, unrendered",2022,,984.48,
Kenya,"Sheep fat, unrendered",2023,,1292.28,
Kenya,"Shorn wool, greasy, including fleece-washed shorn wool",2020,,2104.63,
Kenya,"Shorn wool, greasy, including fleece-washed shorn wool",2021,,2136.54,
Kenya,"Shorn wool, greasy, including fleece-washed shorn wool",2022,,2152.25,
Kenya,"Shorn wool, greasy, including fleece-washed shorn wool",2023,,2167.95,
Kenya,Sorghum,2020,219657.0,315000.0,1434.1
Kenya,Sorghum,2021,207810.0,138901.0,668.4
Kenya,Sorghum,2022,206883.0,120420.0,582.1
Kenya,Sorghum,2023,207739.0,198921.0,957.6
Kenya,Sunflower seed,2020,5000.0,5000.0,1000.0
Kenya,Sunflower seed,2021,5000.0,5000.0,1000.0
Kenya,Sunflower seed,2022,6000.0,6000.0,1000.0
Kenya,Sunflower seed,2023,6000.0,6000.0,1000.0
Kenya,"Sunflower-seed oil, crude",2020,,1600.0,
Kenya,"Sunflower-seed oil, crude",2021,,1000.0,
Kenya,"Sunflower-seed oil, crude",2022,,5000.0,
Kenya,"Tangerines, mandarins, clementines",2020,2017.0,20102.03,9968.6
Kenya,"Tangerines, mandarins, clementines",2021,2325.0,26034.28,11199.7
Kenya,"Tangerines, mandarins, clementines",2022,3794.0,51483.1,13569.6
Kenya,"Tangerines, mandarins, clementines",2023,2850.0,37752.33,13244.6
Kenya,Tomatoes,2020,35653.0,1046181.22,29343.1
Kenya,Tomatoes,2021,29629.0,702205.1,23699.6
Kenya,Tomatoes,2022,28331.0,616600.0,21764.1
Kenya,Tomatoes,2023,31072.0,582500.0,18746.8
Kenya,Unmanufactured tobacco,2020,15227.0,10578.32,694.7
Kenya,Unmanufactured tobacco,2021,15090.0,10629.88,704.4
Kenya,Unmanufactured tobacco,2022,14989.0,10591.71,706.6
Kenya,Unmanufactured tobacco,2023,15086.0,10599.97,702.6
Kenya,Watermelons,2020,17466.0,381496.26,21842.0
Kenya,Watermelons,2021,19405.0,349629.66,18017.4
Kenya,Watermelons,2022,18083.0,337500.0,18663.9
Kenya,Watermelons,2023,11413.0,489700.0,42907.2
Kenya,Wheat,2020,132231.0,404700.0,3060.6
Kenya,Wheat,2021,124880.0,349102.0,2795.5
Kenya,Wheat,2022,119554.0,368696.0,3083.9
Kenya,Wheat,2023,104440.0,309492.0,2963.3
Kenya,Avocados,2020,24447.0,322556.22,13193.9
Kenya,Avocados,2021,25919.0,416802.72,16081.3
Kenya,Avocados,2022,25669.0,441600.0,17203.6
Kenya,Avocados,2023,33428.0,542277.78,16222.3
Kenya,Beeswax,2020,,2591.15,
Kenya,Beeswax,2021,,2596.8,
Kenya,Beeswax,2022,,2605.43,
Kenya,Beeswax,2023,,2614.06,
Kenya,"Cashew nuts, in shell",2020,22690.0,12667.7,558.3
Kenya,"Cashew nuts, in shell",2021,23158.0,9121.0,393.9
Kenya,"Cashew nuts, in shell",2022,23060.0,8332.0,361.3
Kenya,"Cashew nuts, in shell",2023,24437.0,8997.0,368.2
Kenya,"Cassava, fresh",2020,61754.0,886722.31,14358.9
Kenya,"Cassava, fresh",2021,61201.0,711890.0,11632.0
Kenya,"Cassava, fresh",2022,72247.0,1087300.0,15049.8
Kenya,"Cassava, fresh",2023,76012.0,1187800.0,15626.5
Kenya,Castor oil seeds,2020,14000.0,3000.0,214.3
Kenya,Castor oil seeds,2021,15000.0,3000.0,200.0
Kenya,Castor oil seeds,2022,15000.0,3000.0,200.0
Kenya,Castor oil seeds,2023,14000.0,3000.0,214.3
Kenya,"Coffee, green",2020,119700.0,36900.0,308.3
Kenya,"Coffee, green",2021,108200.0,34500.0,318.9
Kenya,"Coffee, green",2022,109400.0,51900.0,474.4
Kenya,"Coffee, green",2023,111900.0,48700.0,435.2
Kenya,Cottonseed oil,2020,,800.0,
Kenya,Cottonseed oil,2021,,2000.0,
Kenya,Cottonseed oil,2022,,2000.0,
Kenya,"Game meat, fresh, chilled or frozen",2020,,30560.38,
Kenya,"Game meat, fresh, chilled or frozen",2021,,31384.46,
Kenya,"Game meat, fresh, chilled or frozen",2022,,32078.22,
Kenya,"Game meat, fresh, chilled or frozen",2023,,32827.42,
Kenya,"Mangoes, guavas and mangosteens",2020,65808.0,819276.06,12449.5
Kenya,"Mangoes, guavas and mangosteens",2021,58545.0,752152.87,12847.5
Kenya,"Mangoes, guavas and mangosteens",2022,66234.0,758372.15,11449.8
Kenya,"Mangoes, guavas and mangosteens",2023,76790.0,909900.0,11849.2
Kenya,Millet,2020,118411.0,153000.0,1292.1
Kenya,Millet,2021,126002.0,59180.0,469.7
Kenya,Millet,2022,108436.0,59459.0,548.3
Kenya,Millet,2023,129924.0,86762.0,667.8
Kenya,Molasses,2020,,355000.0,
Kenya,Molasses,2021,,174336.22,
Kenya,Molasses,2022,,209311.99,
Kenya,Pineapples,2020,9838.0,330330.6,33576.4
Kenya,Pineapples,2021,8184.0,282655.48,34536.8
Kenya,Pineapples,2022,8628.0,252700.0,29288.4
Kenya,Pineapples,2023,4706.0,97400.0,20697.0
Kenya,Raw cane or beet sugar (centrifugal only),2020,,603788.0,
Kenya,Raw cane or beet sugar (centrifugal only),2021,,700200.0,
Kenya,Raw cane or beet sugar (centrifugal only),2022,,796600.0,
Kenya,Sesame seed,2020,12526.0,10773.0,860.1
Kenya,Sesame seed,2021,5203.0,2845.0,546.8
Kenya,Sesame seed,2022,5352.0,3192.0,596.4
Kenya,Sesame seed,2023,5943.0,3645.0,613.3
Kenya,"Sisal, raw",2020,40701.0,30523.37,749.9
Kenya,"Sisal, raw",2021,39624.0,32208.93,812.9
Kenya,"Sisal, raw",2022,36959.0,32251.14,872.6
Kenya,"Sisal, raw",2023,36443.0,25577.0,701.8
Kenya,Soya beans,2020,2398.0,2396.14,999.4
Kenya,Soya beans,2021,4316.0,4772.38,1105.8
Kenya,Soya beans,2022,5961.0,8200.0,1375.6
Kenya,Soya beans,2023,11313.0,10100.0,892.8
Kenya,Sugar cane,2020,89800.0,6810898.0,75845.2
Kenya,Sugar cane,2021,93288.0,7659100.0,82101.7
Kenya,Sugar cane,2022,117960.0,8799800.0,74599.9
Kenya,Sugar cane,2023,80700.0,5556100.0,68848.8
Kenya,Sweet potatoes,2020,54007.0,685687.44,12696.3
Kenya,Sweet potatoes,2021,65758.0,777140.64,11818.3
Kenya,Sweet potatoes,2022,48850.0,597900.0,12239.5
Kenya,Sweet potatoes,2023,54423.0,669100.0,12294.4
Kenya,Coconut oil,2020,,5306.98,
Kenya,Coconut oil,2021,,6000.0,
Kenya,Coconut oil,2022,,6000.0,
Kenya,"Coconuts, in shell",2020,84906.0,110013.0,1295.7
Kenya,"Coconuts, in shell",2021,77566.0,86554.0,1115.9
Kenya,"Coconuts, in shell",2022,72286.0,71722.0,992.2
Kenya,"Coconuts, in shell",2023,73991.0,81667.0,1103.7
Kenya,Okra,2020,1774.0,15104.6,8513.5
Kenya,Okra,2021,1423.0,18664.05,13115.1
Kenya,Okra,2022,1560.0,16513.0,10584.6
Kenya,Okra,2023,1539.0,16050.75,10431.8
Kenya,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2020,4330.0,24050.68,5554.7
Kenya,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2021,4261.0,23966.97,5624.3
Kenya,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2022,4285.0,23958.32,5591.5
Kenya,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2023,4292.0,23991.99,5590.0
Kenya,"Other oil seeds, n.e.c.",2020,95938.0,39177.13,408.4
Kenya,"Other oil seeds, n.e.c.",2021,95886.0,39235.47,409.2
Kenya,"Other oil seeds, n.e.c.",2022,96388.0,39397.1,408.7
Kenya,"Other oil seeds, n.e.c.",2023,96877.0,39552.86,408.3
Kenya,"Pepper (Piper spp.), raw",2020,914.0,900.0,984.3
Kenya,"Pepper (Piper spp.), raw",2021,1175.0,1166.0,992.5
Kenya,"Pepper (Piper spp.), raw",2022,754.0,758.31,1005.8
Kenya,"Pepper (Piper spp.), raw",2023,776.0,790.78,1019.0
Kenya,Yams,2020,1031.0,8009.16,7770.7
Kenya,Yams,2021,1031.0,7669.0,7438.4
Kenya,Yams,2022,752.0,6000.0,7978.7
Kenya,Yams,2023,677.0,5544.1,8184.5
Kenya,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2020,2414.0,18368.89,7610.4
Kenya,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2021,2393.0,18410.17,7692.4
Kenya,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2022,2388.0,18363.48,7691.2
Kenya,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2023,2382.0,18316.79,7689.9
Kenya,Spinach,2020,9789.0,243335.83,24858.4
Kenya,Spinach,2021,10894.0,182285.87,16732.0
Kenya,Spinach,2022,11650.0,157368.0,13508.0
Kenya,Spinach,2023,11177.0,158715.98,14200.6
Kenya,"Cow peas, dry",2020,239131.0,264160.36,1104.7
Kenya,"Cow peas, dry",2021,235984.0,125442.0,531.6
Kenya,"Cow peas, dry",2022,199920.0,115608.0,578.3
Kenya,"Cow peas, dry",2023,249384.0,171803.0,688.9
Kenya,"Other stimulant, spice and aromatic crops, n.e.c.",2020,894.0,1229.14,1374.5
Kenya,"Other stimulant, spice and aromatic crops, n.e.c.",2021,892.0,1222.41,1371.2
Kenya,"Other stimulant, spice and aromatic crops, n.e.c.",2022,895.0,1217.63,1360.3
Kenya,"Other stimulant, spice and aromatic crops, n.e.c.",2023,894.0,1223.06,1368.6
Kenya,"Other tropical fruits, n.e.c.",2020,4186.0,40429.73,9659.4
Kenya,"Other tropical fruits, n.e.c.",2021,4102.0,40723.66,9927.9
Kenya,"Other tropical fruits, n.e.c.",2022,4115.0,40769.04,9907.9
Kenya,"Other tropical fruits, n.e.c.",2023,4134.0,40640.81,9830.6
Kenya,"Pigeon peas, dry",2020,133525.0,123627.29,925.9
Kenya,"Pigeon peas, dry",2021,126646.0,103879.0,820.2
Kenya,"Pigeon peas, dry",2022,266104.0,159927.0,601.0
Kenya,"Pigeon peas, dry",2023,300807.0,183651.0,610.5
Kenya,Tea leaves,2020,269400.0,3050000.0,11321.5
Kenya,Tea leaves,2021,219000.0,2430900.0,11100.0
Kenya,Tea leaves,2022,225800.0,2418200.0,10709.5
Kenya,Tea leaves,2023,227800.0,2577800.0,11316.1
Kenya,Lettuce and chicory,2020,41.0,966.73,23834.6
Kenya,Lettuce and chicory,2021,27.0,849.74,31706.7
Kenya,Lettuce and chicory,2022,26.0,742.04,28430.7
Kenya,Lettuce and chicory,2023,48.0,1341.89,27964.6
Kenya,"Ginger, raw",2020,87.0,1694.88,19456.8
Kenya,"Ginger, raw",2021,78.0,924.7,11930.1
Kenya,"Ginger, raw",2022,76.0,916.4,12096.1
Kenya,"Ginger, raw",2023,60.0,740.36,12256.3
Kenya,Leeks and other alliaceous vegetables,2020,71.0,320.64,4521.4
Kenya,Leeks and other alliaceous vegetables,2021,71.0,321.99,4552.9
Kenya,Leeks and other alliaceous vegetables,2022,70.0,321.99,4577.9
Kenya,Leeks and other alliaceous vegetables,2023,71.0,321.54,4550.7
Kenya,Papayas,2020,7554.0,110321.59,14604.7
Kenya,Papayas,2021,5433.0,81446.22,14991.2
Kenya,Papayas,2022,6052.0,76430.22,12629.1
Kenya,Papayas,2023,5940.0,81096.24,13652.5
Kenya,Plantains and cooking bananas,2020,2826.0,34328.58,12145.6
Kenya,Plantains and cooking bananas,2021,2806.0,34076.22,12143.5
Kenya,Plantains and cooking bananas,2022,2826.0,34294.23,12133.7
Kenya,Plantains and cooking bananas,2023,2847.0,34512.24,12123.8
Kenya,Asparagus,2020,65.0,400.91,6178.5
Kenya,Asparagus,2021,67.0,414.33,6167.0
Kenya,Asparagus,2022,70.0,400.0,5714.3
Kenya,Asparagus,2023,70.0,400.0,5714.3
Kenya,"Cloves (whole stems), raw",2020,2189.0,2074.52,947.7
Kenya,"Cloves (whole stems), raw",2021,2189.0,2127.11,971.7
Kenya,"Cloves (whole stems), raw",2022,2191.0,2108.3,962.1
Kenya,"Cloves (whole stems), raw",2023,2194.0,2103.31,958.8
Kenya,"Vanilla, raw",2020,21.0,15.34,723.5
Kenya,"Vanilla, raw",2021,21.0,15.46,733.5
Kenya,"Vanilla, raw",2022,21.0,16.36,777.3
Kenya,"Vanilla, raw",2023,21.0,15.43,731.1
Kenya,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2020,885.0,8942.0,10104.0
Kenya,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2021,1123.0,15605.0,13895.8
Kenya,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2022,1227.0,17857.0,14553.4
Kenya,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2023,1206.0,18527.0,15362.4
Kenya,Linseed,2020,959.0,964.38,1006.1
Kenya,Linseed,2021,957.0,965.1,1008.5
Kenya,Linseed,2022,957.0,966.0,1009.6
Kenya,Linseed,2023,957.0,966.91,1010.7
Kenya,Oil of linseed,2020,,287.58,
Kenya,Oil of linseed,2021,,281.89,
Kenya,Oil of linseed,2022,,289.74,
Kenya,Strawberries,2020,59.0,499.89,8492.9
Kenya,Strawberries,2021,77.0,381.83,4935.1
Kenya,Strawberries,2022,67.0,494.96,7337.4
Kenya,Strawberries,2023,72.0,533.07,7437.7
Kenya,"Abaca, manila hemp, raw",2020,44.0,50.82,1154.9
Kenya,"Abaca, manila hemp, raw",2021,44.0,50.89,1156.7
Kenya,"Abaca, manila hemp, raw",2022,45.0,51.41,1142.5
Kenya,"Abaca, manila hemp, raw",2023,45.0,51.93,1154.0
Kenya,"Nutmeg, mace, cardamoms, raw",2020,91.0,59.0,649.7
Kenya,"Nutmeg, mace, cardamoms, raw",2021,89.0,59.28,668.5
Kenya,"Nutmeg, mace, cardamoms, raw",2022,88.0,58.83,671.4
Kenya,"Nutmeg, mace, cardamoms, raw",2023,87.0,59.04,681.6
Kenya,Oil of maize,2020,,15075.64,
Kenya,Oil of maize,2021,,2000.0,
Kenya,Oil of maize,2022,,14000.0,
Kenya,Other berries and fruits of the genus vaccinium n.e.c.,2020,223.0,617.12,2768.1
Kenya,Other berries and fruits of the genus vaccinium n.e.c.,2021,224.0,618.23,2762.7
Kenya,Other berries and fruits of the genus vaccinium n.e.c.,2022,226.0,620.35,2749.6
Kenya,Other berries and fruits of the genus vaccinium n.e.c.,2023,224.0,622.49,2777.6
Kenya,"Pyrethrum, dried flowers",2020,2622.0,284.9,108.6
Kenya,"Pyrethrum, dried flowers",2021,1529.0,501.0,327.7
Kenya,"Pyrethrum, dried flowers",2022,1619.0,944.0,583.1
Kenya,"Pyrethrum, dried flowers",2023,3789.0,1680.0,443.4
Lesotho,Barley,2020,845.0,300.52,355.5
Lesotho,Barley,2021,842.0,299.02,355.1
Lesotho,Barley,2022,837.0,297.05,355.0
Lesotho,Barley,2023,841.0,298.86,355.2
Lesotho,"Beans, dry",2020,8558.0,3681.0,430.1
Lesotho,"Beans, dry",2021,40058.0,12121.0,302.6
Lesotho,"Beans, dry",2022,19766.0,6439.0,325.8
Lesotho,"Beans, dry",2023,19827.0,5251.0,264.8
Lesotho,"Beer of barley, malted",2020,,36000.0,
Lesotho,"Beer of barley, malted",2021,,42000.0,
Lesotho,"Beer of barley, malted",2022,,164800.0,
Lesotho,"Cattle fat, unrendered",2020,,56.62,
Lesotho,"Cattle fat, unrendered",2021,,35.8,
Lesotho,"Cattle fat, unrendered",2022,,33.08,
Lesotho,"Cattle fat, unrendered",2023,,43.85,
Lesotho,"Edible offal of cattle, fresh, chilled or frozen",2020,,301.99,
Lesotho,"Edible offal of cattle, fresh, chilled or frozen",2021,,190.94,
Lesotho,"Edible offal of cattle, fresh, chilled or frozen",2022,,176.41,
Lesotho,"Edible offal of cattle, fresh, chilled or frozen",2023,,233.84,
Lesotho,"Edible offal of goat, fresh, chilled or frozen",2020,,47.48,
Lesotho,"Edible offal of goat, fresh, chilled or frozen",2021,,30.72,
Lesotho,"Edible offal of goat, fresh, chilled or frozen",2022,,38.36,
Lesotho,"Edible offal of goat, fresh, chilled or frozen",2023,,39.08,
Lesotho,"Edible offal of pigs, fresh, chilled or frozen",2020,,98.23,
Lesotho,"Edible offal of pigs, fresh, chilled or frozen",2021,,76.69,
Lesotho,"Edible offal of pigs, fresh, chilled or frozen",2022,,79.53,
Lesotho,"Edible offal of pigs, fresh, chilled or frozen",2023,,77.26,
Lesotho,"Edible offal of sheep, fresh, chilled or frozen",2020,,150.51,
Lesotho,"Edible offal of sheep, fresh, chilled or frozen",2021,,63.73,
Lesotho,"Edible offal of sheep, fresh, chilled or frozen",2022,,126.15,
Lesotho,"Edible offal of sheep, fresh, chilled or frozen",2023,,126.62,
Lesotho,"Edible offals of horses and other equines,  fresh, chilled or frozen",2020,,4.45,
Lesotho,"Edible offals of horses and other equines,  fresh, chilled or frozen",2021,,5.9,
Lesotho,"Edible offals of horses and other equines,  fresh, chilled or frozen",2022,,8.95,
Lesotho,"Edible offals of horses and other equines,  fresh, chilled or frozen",2023,,7.89,
Lesotho,Fat of pigs,2020,,84.38,
Lesotho,Fat of pigs,2021,,65.87,
Lesotho,Fat of pigs,2022,,68.32,
Lesotho,Fat of pigs,2023,,66.36,
Lesotho,"Goat fat, unrendered",2020,,6.06,
Lesotho,"Goat fat, unrendered",2021,,3.92,
Lesotho,"Goat fat, unrendered",2022,,4.9,
Lesotho,"Goat fat, unrendered",2023,,4.99,
Lesotho,"Green tea (not fermented), black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3 kg",2021,,432.96,
Lesotho,"Green tea (not fermented), black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3 kg",2022,,487.68,
Lesotho,"Hen eggs in shell, fresh",2020,,1396.31,93.0
Lesotho,"Hen eggs in shell, fresh",2021,,1371.3,92.0
Lesotho,"Hen eggs in shell, fresh",2022,,1401.35,93.0
Lesotho,"Hen eggs in shell, fresh",2023,,1389.65,93.0
Lesotho,"Horse meat, fresh or chilled",2020,,39.12,
Lesotho,"Horse meat, fresh or chilled",2021,,51.83,
Lesotho,"Horse meat, fresh or chilled",2022,,78.6,
Lesotho,"Horse meat, fresh or chilled",2023,,69.34,
Lesotho,Maize (corn),2020,47669.0,21782.0,456.9
Lesotho,Maize (corn),2021,86379.0,88553.0,1025.2
Lesotho,Maize (corn),2022,89602.0,72096.0,804.6
Lesotho,Maize (corn),2023,149271.0,126994.0,850.8
Lesotho,"Meat of cattle with the bone, fresh or chilled",2020,,1635.8,
Lesotho,"Meat of cattle with the bone, fresh or chilled",2021,,1034.28,
Lesotho,"Meat of cattle with the bone, fresh or chilled",2022,,955.53,
Lesotho,"Meat of cattle with the bone, fresh or chilled",2023,,1266.63,
Lesotho,"Meat of chickens, fresh or chilled",2020,,488.81,
Lesotho,"Meat of chickens, fresh or chilled",2021,,781.94,
